time,open,high,low,close,Volume,Volume MA,Histogram,MACD,Signal,CCI
2020-03-31T13:00:00Z,154.5,157.92,152.5,156.11,147296,109291.4,-0.26980550800194314,-1.070821598504267,-0.8010160905023239,-50.914641870836256
2020-03-31T14:00:00Z,156.31,160.62,156.19,158,188785,102128.25,-0.07901513374322122,-0.8932004132027487,-0.8141852794595275,-37.83035233534126
2020-03-31T15:00:00Z,157.84,157.96,156.29,157.05,70932,105563.5,0.03696882020089565,-0.7710549892251493,-0.8080238094260449,-43.39123150126532
2020-03-31T16:00:00Z,156.96,157.03,153,153.73,102896,110688.25,0.027357534428357977,-0.776106685926294,-0.8034642203546519,-63.38350339632587
2020-03-31T17:00:00Z,153.73,154.31,150.69,152.67,133354,117345.95,-0.005887564257224809,-0.8103330453214141,-0.8044454810641893,-67.6816316625818
2020-03-31T18:00:00Z,152.82,153.29,151.02,151.88,88269,121716.15,-0.04710886604114706,-0.859405824778861,-0.8122969587377139,-70.19972176518158
2020-03-31T19:00:00Z,151.84,152.14,149.02,149.12,224081,131696.25,-0.1498299601852212,-0.9870985789538054,-0.8372686187685842,-84.96553923481952
2020-03-31T22:00:00Z,149,149,149,149,1000,120769.25,-0.21647906849848142,-1.0898275320168125,-0.8733484635183311,-82.58924135268201
2020-03-31T23:00:00Z,147,147,147,147,300,101234.8,-0.3096891808275307,-1.2346525078171169,-0.9249633269895862,-92.37879256434131
2020-04-01T11:00:00Z,141.25,141.25,140.2,140.2,906,86960.85,-0.5578335233180161,-1.5757691041939381,-1.017935580875922,-132.9096330369195
2020-04-01T12:00:00Z,138.3,140.03,138.28,140.03,900,79543.3,-0.7158397855858885,-1.853081997392792,-1.1372422118069034,-131.24360594571897
2020-04-01T13:00:00Z,140,144.35,136.51,141.59,242469,86510.25,-0.753877663914091,-2.0167661530400096,-1.2628884891259187,-118.0194228720536
2020-04-01T14:00:00Z,141.83,142.93,139.26,140.17,185188,86373.75,-0.7909305844031194,-2.1856408375962246,-1.3947102531931053,-125.3514549041668
2020-04-01T15:00:00Z,140.24,142.33,138.04,138.22,152484,79822.1,-0.8406688261964397,-2.3754905504222847,-1.534821724225845,-137.05665538885503
2020-04-01T16:00:00Z,138.19,138.19,130.26,131.5,309457,94202.9,-1.0353503110697044,-2.7427304204738334,-1.707380109404129,-182.17149507813724
2020-04-01T17:00:00Z,131.28,133.58,130.71,132.96,188093,103506.4,-1.0889508051073638,-2.97782271536272,-1.8888719102553562,-168.98505655966983
2020-04-01T18:00:00Z,133.07,133.15,130,130.42,147989,110636.25,-1.1552760447850199,-3.236693962504546,-2.0814179177195262,-184.6691204086246
2020-04-01T19:00:00Z,130.5,133.4,130.08,130.61,207328,120591.95,-1.1482188580219637,-3.421006585411817,-2.2727877273898534,-175.45585901300106
2020-04-01T20:00:00Z,128.76,129.39,128.76,129.39,306,120252.6,-1.1287775275795426,-3.58969484289932,-2.460917315319777,-174.50936305528091
2020-04-01T21:00:00Z,131.5,131.51,131.25,131.25,500,119626.65,-1.010576383099146,-3.6399230956021142,-2.629346712502968,-151.23887675174677
2020-04-02T11:00:00Z,135.26,135.26,134.8,135.05,1895,112356.6,-0.7683155173807172,-3.5257148161138048,-2.7573992987330875,-114.07912313274664
2020-04-02T12:00:00Z,135.125,135.125,130.7,131.12,4555,103145.1,-0.6684762671024558,-3.537288277019286,-2.86881200991683,-135.56535617805983
2020-04-02T13:00:00Z,131.25,131.96,125.39,129.01,177153,108456.15,-0.619617117149287,-3.5916986465909986,-2.9720815294417116,-141.76731098847927
2020-04-02T14:00:00Z,128.84,136.49,128.4,132.62,267511,116686.9,-0.4420068127085073,-3.487756144268303,-3.045749331559796,-108.60460314807494
2020-04-02T15:00:00Z,132.54,132.69,126.48,128.63,160378,118038.1,-0.3980784324767179,-3.5101741694493,-3.112095736972582,-129.80542586099074
2020-04-02T16:00:00Z,128.78,128.78,125.21,125.85,139605,120604.9,-0.41517582684720944,-3.5964675349609934,-3.181291708113784,-140.71158600699258
2020-04-02T17:00:00Z,125.9,126.29,122,122.23,185707,118686.2,-0.49912352948287575,-3.763602492510472,-3.2644789630275963,-155.89986066144968
2020-04-02T18:00:00Z,122.34,123.56,120.04,123.56,265689,131920.65,-0.4840165826289602,-3.8291649760947166,-3.3451483934657564,-138.25293481813048
2020-04-02T19:00:00Z,123.73,124.1,121.16,123.01,280100,145910.65,-0.4528336946269804,-3.873454370530567,-3.4206206759035864,-134.14284442950375
2020-04-02T21:00:00Z,123.24,127,123.24,127,200,145875.35,-0.2790058330828109,-3.746127481166866,-3.467121648084055,-102.18015761950485
2020-04-02T22:00:00Z,125.85,125.85,125.85,125.85,100,145835.35,-0.15768223658964464,-3.65108425743864,-3.4934020208489955,-104.3649835138144
2020-04-03T11:00:00Z,124.23,124.23,124.21,124.21,200,133721.9,-0.09150404073263951,-3.600156735037075,-3.5086526943044354,-109.39506502684803
2020-04-03T12:00:00Z,124.6,124.6,124,124,1000,124512.5,-0.02505299327838939,-3.537881186462556,-3.5128281931841667,-104.80428619972261
2020-04-03T13:00:00Z,124.69,128.6,123.21,127.42,168506,125313.6,0.14485895508864832,-3.343826078914077,-3.4886850340027253,-79.49590366986385
2020-04-03T14:00:00Z,127.3,128.6,122.5,126.35,260388,122860.15,0.2528774854337894,-3.193661300996638,-3.4465387864304273,-82.22134936810708
2020-04-03T15:00:00Z,126.17,127.27,124.12,125.33,153548,121132.9,0.3146911374236563,-3.079399126102828,-3.3940902635264845,-84.46535998447611
2020-04-03T16:00:00Z,125.37,125.78,123.77,125.2,122708,119868.85,0.36718125067163365,-2.965712137742912,-3.3328933884145457,-81.53490994300893
2020-04-03T17:00:00Z,125.23,129.35,124.66,129.3,156022,117303.55,0.5337050313050598,-2.7102375185586425,-3.2439425498637022,-54.5752849887269
2020-04-03T18:00:00Z,129.2,131.24,126.62,127.72,269122,130744.35,0.6110394335252218,-2.5310632107509434,-3.1421026442761653,-61.61601024481386
2020-04-03T19:00:00Z,127.81,127.87,123.32,124.66,369142,149176.45,0.5789134407026095,-2.4667036301231207,-3.04561707082573,-77.60470850175999
2020-04-06T11:00:00Z,128,129.31,128,129.31,503,149106.85,0.692796508504478,-2.2373544775705057,-2.9301509860749837,-46.56375923199076
2020-04-06T12:00:00Z,129.2,131.79,129.2,131.31,4608,149109.5,0.8295748966642256,-1.962313606633387,-2.7918885032976126,-31.747189975320147
2020-04-06T13:00:00Z,130.5,134.99,129.24,132.43,249121,152707.9,0.9520588040914699,-1.6811532318575644,-2.6332120359490343,-22.175050401356977
2020-04-06T14:00:00Z,132.49,137.67,132.47,136.34,328378,155751.25,1.1405039457921804,-1.3026240991914904,-2.4431280449836708,8.668789396731295
2020-04-06T15:00:00Z,136.37,138.36,135.31,137.43,166781,156071.4,1.2871457661599175,-0.9414579844637672,-2.2286037506236847,20.569248588621374
2020-04-06T16:00:00Z,137.62,139.04,135.07,137.69,220797,160131,1.3740754064091403,-0.6255157764796877,-1.999591182888828,27.43428605883511
2020-04-06T17:00:00Z,137.76,143.44,137.62,142.29,328209,167256.1,1.5402094015754912,-0.20268021438408823,-1.7428896159595795,72.4647862587352
2020-04-06T18:00:00Z,142.36,147.19,141.07,146.49,329580,170450.65,1.7444072625273266,0.29225219032230143,-1.4521550722050252,115.8646723357594
2020-04-06T19:00:00Z,146.44,149.64,143.72,148.49,550858,183988.55,1.9037848191999998,0.7689272168616412,-1.1348576023383585,137.93184368800792
2020-04-06T20:00:00Z,148.17,153.42,148.17,150.37,5772,184267.15,2.0208402416928513,1.2227893463033013,-0.79805089538955,157.3240592047411
2020-04-06T21:00:00Z,148.27,148.27,144.54,146.3,1200,184322.15,1.9294461531824532,1.4529696166566453,-0.47647653652580785,122.90082422236748
2020-04-06T23:00:00Z,148.2,148.2,148.2,148.2,100,184317.15,1.8634690996605134,1.6975707464114578,-0.16589835324905566,141.8775534701438
2020-04-07T11:00:00Z,158.5,162.25,158.5,160.6,3444,184439.35,2.1201218754866384,2.3075771681520223,0.18745529266538402,247.51148153053884
2020-04-07T12:00:00Z,161,163.5,160.69,163.3,32600,177644.05,2.3150870582636056,2.888390193972924,0.5733031357093183,253.27515127206993
2020-04-07T13:00:00Z,163.34,164,156.2,163.75,448621,187055.7,2.3924147878085607,3.3644537214859724,0.9720389336774118,232.89699624218832
2020-04-07T14:00:00Z,163.78,164.8,148.67,153.52,662977,212527.15,2.0713001042787025,3.3885557220025646,1.3172556177238621,142.29850898634606
2020-04-07T15:00:00Z,153.52,155.8,150.44,153.46,236525,218218,1.7689857950858106,3.381072378657308,1.6120865835714973,134.64180933635114
2020-04-07T16:00:00Z,153.57,155.75,152.35,152.85,219359,221384.85,1.471463773972739,3.328794319873026,1.8573305459002871,123.12163311595987
2020-04-07T17:00:00Z,152.96,152.96,147,147.21,221711,219014.3,1.039006415399598,3.069504697199818,2.03049828180022,79.55039090887509
2020-04-07T18:00:00Z,147.23,147.45,140.3,141.59,349401,218027.25,0.5231590456212092,2.640850501691631,2.1176914560704216,38.854367870547286
2020-04-07T19:00:00Z,141.94,145.31,141,141.5,357564,235880.3,0.12353177634119605,2.2618118618018173,2.138280085460621,36.57927815768234
2020-04-07T20:00:00Z,141.25,141.25,141.25,141.25,100,235654.9,-0.18587017389632665,1.92143154924824,2.1073017231445665,33.17203871070759
2020-04-07T21:00:00Z,141.45,141.45,141.45,141.45,100,223203.85,-0.4082976748526237,1.6309544358165056,2.0392521106691293,32.81739489487051
2020-04-07T22:00:00Z,141.22,141.22,141.22,141.22,100,206789.95,-0.5740103086493327,1.3695734172449079,1.9435837258942406,29.58054966595815
2020-04-07T23:00:00Z,142.5,142.5,142.5,142.5,100,198455.9,-0.6498531494292175,1.18542171822682,1.8352748676560375,36.46630389534762
2020-04-08T11:00:00Z,146,146.54,145.03,146.06,5959,187714,-0.5925541568236976,1.143961684695057,1.7365158415187547,57.87299928085948
2020-04-08T12:00:00Z,146.08,147.23,146,146.25,18521,172229.6,-0.5392910735607452,1.107342922364552,1.6466339959252971,56.54757255771646
2020-04-08T13:00:00Z,147,151.74,146.52,147.94,261368,168819,-0.44645174399653986,1.125773627929334,1.5722253719258739,64.62979469597914
2020-04-08T14:00:00Z,148.06,149.47,145.67,148.17,262995,154425.85,-0.3701327343580674,1.1404038485081287,1.510536582866196,63.2813380291847
2020-04-08T15:00:00Z,148.22,153.99,147.75,151.71,282118,168243.15,-0.2115236400269085,1.263759002834803,1.4752826428617114,82.6138119337442
2020-04-08T16:00:00Z,151.73,151.9,148.13,148.74,229034,179634.85,-0.18773786406003334,1.2562551347916724,1.4439929988517057,60.86280832794937
2020-04-08T17:00:00Z,148.73,149.6,146.59,147.06,135367,186398.2,-0.2230799257156404,1.183733085516792,1.4068130112324324,47.6345600134492
2020-04-08T18:00:00Z,147.35,148.91,147.18,148,133225,192887.25,-0.22322480977809467,1.146384066491322,1.3696088762694167,51.874585987654
2020-04-08T19:00:00Z,148,148.05,144.59,146.8,275624,205038.45,-0.2601225587709586,1.0661325577032983,1.3262551164742569,41.48261645529633
2020-04-08T20:00:00Z,146.78,146.78,146.78,146.78,100,182612.4,-0.28756320899238674,0.990764705983139,1.2783279149755258,39.36536446639558
